id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,readability_score,quality_score,is_multi_table,text_model,vision_model
2809,Pie,Easy,0.3119,0.3119,1,3229,24,3253,3229.0,24.0,3253.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2810,Bar,Easy,0.3239,0.6478,2,6466,44,6510,3233.0,22.0,3255.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2817,Pie,Medium,0.325,0.325,1,3394,22,3416,3394.0,22.0,3416.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2818,Bar,Medium,1.7538,3.5076,2,7849,374,8223,3924.5,187.0,4111.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2820,Bar,Easy,0.2701,1.6203,6,19211,101,19312,3201.8333,16.8333,3218.6667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2822,Pie,Medium,0.5315,0.5315,1,3544,46,3590,3544.0,46.0,3590.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2830,Bar,Easy,0.3253,0.3253,1,3251,22,3273,3251.0,22.0,3273.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2847,Pie,Extra Hard,0.6156,2.4623,4,14060,196,14256,3515.0,49.0,3564.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2848,Bar,Extra Hard,0.6037,3.0186,5,17576,229,17805,3515.2,45.8,3561.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2850,Bar,Hard,0.4304,0.8608,2,6886,55,6941,3443.0,27.5,3470.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
